0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
0.00036,0.009000000000000001,450.0,0.45,0.45,0.45
